,Name,Symbol,Exchange,Sector,Industry,Last,Chg. %,Market Cap,Vol.,P/E Ratio,MACD (12,26 / 1D),Revenue,Average Vol. (3m),EPS,Beta,Dividend,Yield,15 Minutes,Hourly,Daily,Weekly,Monthly,Daily,1 Week,1 Month,YTD,1 Year,3 Years,1-Year Change,Dividend Yield (%),P/E Ratio (TTM),Price to Sales (TTM),Price to Cash Flow (MRQ),Price to Free Cash Flow (TTM),Price to Book (MRQ),Price to Tangible Book (MRQ),EPS(MRQ) vs Qtr. 1 Yr. Ago,EPS(TTM) vs TTM 1 Yr. Ago,5 Year EPS Growth,Sales (MRQ) vs Qtr. 1 Yr. Ago,Sales (TTM) vs TTM 1 Yr. Ago (TTM),5 Year Sales Growth,5 Year Capital Spending Growth,Asset Turnover (TTM),Inventory Turnover (TTM),Revenue/Employee (TTM),Net Income/Employee (TTM),Receivable Turnover (TTM),52 wk Range - High,52 wk Range - Low,% Change from 52 wk High,% Change from 52 wk Low,Previous Month % Change,Gross margin (TTM),Gross Margin (5YA),Operating margin (TTM),Operating margin (5YA),Pretax margin (TTM),Pretax margin (5YA),Net Profit margin (TTM),Net Profit margin (5YA),Quick Ratio (MRQ),Current Ratio (MRQ),LT Debt to Equity (MRQ),Total Debt to Equity,Dividend Yield 5 Year Avg. (5YA),Dividend Growth Rate (ANN),Payout Ratio (TTM),ADX (14 / 1D),ATR (14 / 1D),Bull/Bear Power (13 / 1D),CCI (14 / 1D),Highs/Lows (14 / 1D),ROC (1D),RSI (14 / 1D),STOCH (14 / 1D),STOCHRSI (14 / 1D),Ultimate Oscillator (14 /1D),Williams %R (1D),var columnsSettings_stock_screener = new ColumnsSettings(		'ltr',																	   // strHtmlDir		'resultsContainer',															 	   // containerId		'resultsContainer',															   	   // tab		'stock_screener',																		   // id		'Currently selected: X (max 8)', // message		'8',															   // intMaxCheckboxes		'1'                                                          // intMinOptCheckboxes	);Adjust table  Name  Symbol  Exchange  Sector  Industry  Last  Chg. %  Market Cap  Vol.  P/E Ratio  MACD (12,26 / 1D)   Revenue  Average Vol. (3m)  EPS  Beta  Dividend  Yield  15 Minutes   Hourly  Daily  Weekly  Monthly  Daily  1 Week  1 Month  YTD  1 Year  3 Years  1-Year Change  Dividend Yield (%)   P/E Ratio (TTM)  Price to Sales (TTM)  Price to Cash Flow (MRQ)  Price to Free Cash Flow (TTM)  Price to Book (MRQ)  Price to Tangible Book (MRQ)   EPS(MRQ) vs Qtr. 1 Yr. Ago  EPS(TTM) vs TTM 1 Yr. Ago  5 Year EPS Growth  Sales (MRQ) vs Qtr. 1 Yr. Ago  Sales (TTM) vs TTM 1 Yr. Ago (TTM)  5 Year Sales Growth  5 Year Capital Spending Growth  Asset Turnover (TTM)  Inventory Turnover (TTM)  Revenue/Employee (TTM)  Net Income/Employee (TTM)  Receivable Turnover (TTM)  52 wk Range - High  52 wk Range - Low  % Change from 52 wk High  % Change from 52 wk Low  Previous Month % Change  Gross margin (TTM)  Gross Margin (5YA)  Operating margin (TTM)  Operating margin (5YA)  Pretax margin (TTM)  Pretax margin (5YA)  Net Profit margin (TTM)  Net Profit margin (5YA)  Quick Ratio (MRQ)  Current Ratio (MRQ)  LT Debt to Equity (MRQ)  Total Debt to Equity  Dividend Yield 5 Year Avg. (5YA)  Dividend Growth Rate (ANN)  Payout Ratio (TTM)  ADX (14 / 1D)  ATR (14 / 1D)  Bull/Bear Power (13 / 1D)  CCI (14 / 1D)  Highs/Lows (14 / 1D)  ROC (1D)  RSI (14 / 1D)  STOCH (14 / 1D)  STOCHRSI (14 / 1D)  Ultimate Oscillator (14 /1D)  Williams %R (1D) Currently selected: 6 (max 8 ) Apply 	$('#colSelectPopup_stock_screener').click(function(e) {		e.stopPropagation();	});
"","Khang Minh Brick","GKM","Hanoi","Capital Goods","Construction - Raw Materials","13100","-1.5%","194.98B","287.70K","15.74","-261.20","213.34B","406.50K","844.96","0.11","-","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-1.50","-5.07","-8.39","-20.61","-25.99","14.62","-24.86","-","15.74","1.07","-","548.63","1.07","1.07","146.95","225.85","-27.86","51.69","18.23","13.46","-20.68","0.60","4.59","-","-","1.68","21100","12700","-37.91","3.15","-1.43%","22.32","16.42","8.30","5.16","7.67","5.85","6.80","4.86","1.89","2.12","15.27","40.89","-","-","0.00","58.93","650.00","-1.50K","-116.46","-578.57","-11.49","25.62","70.76","0.00","75.20","-40.38",""
"","GLT CORP","GLT","Hanoi","Technology","Electronic Instr. & Controls","34500","9.18%","256.95B","100.00","9.97","1.82K","136.50B","27.99K","3.17K","-0.60","1.43K","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","9.18","19.38","23.66","72.50","65.07","-51.33","51.20","3.8%","9.97","1.88","37.86","7.92","2.59","2.59","486.32","93.23","3.95","50.25","12.47","-6.80","79.56","0.94","4.58","-","-","3.90","35200","17700","-1.99","94.92","15.6%","39.19","36.06","17.93","19.01","24.66","20.18","20.78","16.23","2.11","2.56","0.00","11.30","9.06","-30.66","44.98","29.13","1.88K","7.38K","146.17","3.83K","33.72","65.68","90.01","68.46","74.41","-2.78",""
"","Viet Nam Enteco","GMA","Hanoi","Capital Goods","Constr. & Agric. Machinery","62200","0%","373.20B","500.00","-","2.93K","151.28B","667.00","-","-","-","-","Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","0.00","-0.96","16.70","20.78","-","-","-","-","74.43","2.53","5.41","4.17","5.01","5.01","-36.01","-5.12","-","52.00","-3.57","-","-","-","-","-","-","-","62800","15000","-0.96","314.67","17.82%","6.23","-","0.53","-","4.05","-","3.40","-","0.96","0.97","0.00","49.82","-","-","0.00","59.15","750.00","5.73K","89.69","4.16K","16.48","90.66","99.24","65.97","92.06","-1.14",""
"","Saigon Garment Manufacturing Trade","GMC","Ho Chi Minh","Consumer Cyclical","Apparel/Accessories","32700","-6.1%","979.56B","1.30K","13.35","-194.40","1.41T","12.07K","1.99K","0.94","-","-","Strong Buy","Neutral","Strong Sell","Neutral","Strong Buy","-6.10","-0.91","-10.41","73.02","89.76","21.11","101.85","7.14%","13.35","0.54","7.79","7.79","1.21","1.21","-1.67","-58.17","-9.20","-12.30","-15.63","-0.37","-8.33","1.31","4.47","352.51","11.10","7.76","39500","13482.1","-17.22","142.54","-13.16%","13.74","16.46","4.22","5.56","4.40","5.80","3.15","4.61","1.41","1.85","0.00","55.37","7.51","-18.38","0.00","75.59","2.26K","-3.82K","-92.70","-85.71","-11.62","44.05","84.67","20.67","67.47","-18.93",""
"","Gemadept Corp","GMD","Ho Chi Minh","Transportation","Misc. Transportation","41900","1.09%","12.63T","3.61M","29.76","1.03K","2.69T","2.81M","1.15K","0.94","-","-","Neutral","Strong Sell","Neutral","Strong Buy","Strong Buy","1.09","-2.56","8.55","28.53","119.37","72.78","116.19","2.92%","29.76","3.96","119.59","96.02","1.75","1.91","-14.64","-28.26","-12.03","8.90","-1.41","-6.19","-15.03","0.26","21.88","1.74","293.45","7.55","45500","17300","-7.91","142.20","16.06%","36.44","31.74","19.04","30.78","19.67","28.89","16.90","25.38","0.74","0.78","19.28","32.21","15.43","-50.00","0.00","43.99","1.40K","-4.16K","-225.80","-753.57","-4.77","50.50","93.92","9.21","43.77","-10.14",""
"","MY XUAN BRICK","GMX","Hanoi","Capital Goods","Constr. - Supplies & Fixtures","37200","-1.59%","200.89B","10.50K","11.29","1.38K","259.98B","7.61K","3.35K","0.41","950.00","-","Sell","Neutral","Neutral","Strong Buy","Strong Buy","-1.59","-2.11","2.48","51.22","58.30","43.08","60.85","2.65%","11.29","0.77","11.96","9.33","2.07","2.34","11.57","-8.97","6.23","-9.23","-6.24","7.69","-12.42","1.88","5.34","-","-","75.28","39800","21200","-6.53","75.47","26.67%","31.84","30.90","13.67","12.01","13.37","11.90","10.59","9.50","0.66","1.24","2.06","16.94","9.87","-26.32","28.37","38.71","1.23K","-1.36K","-230.80","-378.57","-3.38","54.03","94.69","0.00","58.04","-8.72",""
"","Dong Nai Brick and Tile","GND","Hanoi","Materials","Construction Materials","29900","-1.97%","-","500.00","-","-215.38","-","1.15K","-","-","1.52K","-","-","-","Strong Sell","Neutral","Strong Buy","-1.97","-3.24","-6.27","18.18","19.60","41.04","17.72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","32900","21000","-9.12","42.38","2.32%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","19.32","1.03K","-1.75K","-134.16","-821.43","-8.00","44.97","89.20","0.00","30.44","-13.48",""
"","Huong Son Hydro Power JSC","GSM","Hanoi","Utilities","Electric Utilities","11600","-0.85%","331.32B","1.00K","8.90","414.14","127.74B","25.07K","1.30K","0.21","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","-0.85","0.00","-0.85","36.47","36.47","-3.33","36.47","-","8.90","2.59","7.98","7.29","0.84","0.84","125.03","122.83","14.80","10.27","10.29","-0.50","-29.13","0.22","137.25","-","-","5.06","12800","8000","-9.38","45.00","-0.85%","50.20","51.75","28.75","20.85","30.12","19.32","29.15","18.48","2.12","2.14","38.06","43.22","-","-","0.00","58.64","685.71","1.63K","124.73","857.14","19.59","57.88","59.36","93.21","56.23","-4.76",""
"","International Gas Product Shipping","GSP","Ho Chi Minh","Transportation","Water Transportation","11900","-4.03%","428.40B","97.00K","7.51","119.40","1.70T","50.62K","1.60K","0.20","1.43K","-","Strong Sell","Strong Sell","Neutral","Neutral","Strong Buy","-4.03","-1.65","-0.83","5.31","7.21","-4.80","18.10","12.5%","7.51","0.25","4.74","7.44","0.91","0.91","13.19","10.15","1.61","48.01","35.09","7.77","-24.42","1.87","102.06","8.12","295.41","11.43","14250","8850","-16.49","34.46","5.68%","6.31","7.37","4.24","4.84","4.53","4.95","3.64","3.98","1.56","1.62","34.58","46.57","11.60","6.27","81.33","32.38","453.57","-512.05","-54.72","0.00","0.42","46.17","74.61","0.00","58.93","-39.67",""
"","Thuan An Wood Processing","GTA","Ho Chi Minh","Consumer Cyclical","Furniture & Fixtures","14750","0%","144.99B","3.50K","8.26","20.10","528.73B","12.71K","1.84K","0.35","-","-","Strong Sell","Strong Sell","Sell","Buy","Strong Buy","0.00","-1.01","9.26","9.26","34.70","3.87","43.20","7.89%","8.26","0.28","25.71","9.10","0.96","0.96","-5.27","-1.05","5.70","-24.69","-17.63","3.20","-8.90","1.01","9.12","-","-","18.65","16800","9600","-12.20","53.65","9.16%","8.16","7.41","4.28","3.67","4.28","3.73","3.42","2.98","1.22","1.35","0.00","163.42","9.55","6.27","65.24","21.38","407.14","-28.61","-74.52","-57.14","-4.54","49.76","87.35","1.22","41.79","-21.00",""
"","Thua Thien Hue Construct","GTH","Hanoi","Capital Goods","Construction Services","5600","-1.75%","15.32B","1.10K","2.17","91.40","-","2.19K","2.58K","0.37","-","-","-","-","Strong Buy","Buy","Strong Buy","-1.75","-3.45","12.00","-21.13","16.67","-11.11","27.27","5.36%","2.17","0.06","0.79","-","0.37","0.50","13.64","11.26","-14.72","-7.00","5.70","-8.77","-15.68","-","-","-","-","-","8500","3800","-34.12","47.37","16%","10.32","12.43","2.72","1.06","2.61","0.94","1.92","0.55","0.66","1.01","76.85","351.61","-","0.00","0.00","59.82","207.14","473.67","92.73","207.14","12.00","59.19","47.22","63.41","46.38","-50.00",""
"","Thong Nhat Production and Investmen","GTN","Ho Chi Minh","Consumer/Non-Cyclical","Fish/Livestock","17400","-0.57%","4.33T","510.60K","48.80","-148.30","2.81T","643.18K","374.99","0.57","-","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Sell","-0.57","-6.20","-8.66","-36.26","-12.78","95.95","-6.42","-","55.33","1.84","29.88","28.40","2.00","2.94","135.61","217.69","-12.57","-2.82","-4.87","6.03","-8.92","0.69","8.52","3.34","291.29","42.58","30500","16600","-42.95","4.82","10.09%","29.08","15.75","9.35","3.66","8.85","3.91","8.73","3.65","9.88","10.69","0.00","0.00","-","-","0.00","31.07","478.57","-2.64K","-258.33","-900.00","-7.69","35.00","86.08","0.00","37.66","-22.91",""
"","Saigon Traffic Construction","GTS","Hanoi","Capital Goods","Construction Services","10400","0%","296.40B","1.00K","6.76","-268.49","1.14T","4.54K","1.48K","-0.52","1.52K","-","-","-","Strong Buy","Neutral","Neutral","0.00","7.22","1.96","5.05","14.29","13.04","14.29","15.99%","6.76","0.25","4.08","110.33","0.84","0.84","-64.18","9.47","-","-67.39","-9.57","-","-","1.47","6.80","-","-","6.96","14600","8500","-28.77","22.35","-14.16%","10.86","-","5.00","-","5.04","-","4.03","-","0.94","1.28","0.00","0.00","-","28.71","102.70","41.99","435.71","433.65","81.31","271.43","4.00","49.78","53.85","100.00","60.63","-7.69",""
"","Thuan Thao Corp","GTT","Hanoi","Transportation","Misc. Transportation","700","16.67%","30.45B","958.56K","-","86.50","6.10B","1.36M","-2.98K","0.69","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","16.67","16.67","0.00","133.33","250.00","75.00","250.00","-","-","2.80","0.45","0.29","-","-","17.73","32.28","-","-62.62","-54.23","-35.63","-31.28","0.02","4.08","-","-","1.31","900","200","-22.22","250.00","-25%","22.52","23.50","-1.36K","-227.04","-1.19K","-232.49","-1.19K","-232.81","0.00","0.01","-","-","0.00","-","-","39.46","107.14","20.52","29.90","28.57","75.00","59.52","48.33","44.32","63.74","-33.33",""
"","Vietnam Rubber","GVR","Ho Chi Minh","Basic Materials","Fabricated Plastic & Rubber","36300","0.28%","145.20T","4.53M","27.24","2.13K","23.22T","4.79M","945.23","-","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","0.28","3.71","24.10","21.20","211.59","333.59","205.04","2.33%","27.24","4.88","41.50","34.48","2.16","2.17","55.34","16.33","5.79","31.27","6.63","6.98","-32.27","0.27","5.91","-","-","18.92","36500","9800","-0.55","270.41","22.38%","21.78","-","22.74","-","27.99","-","24.04","-","1.82","2.01","17.52","25.44","-","-","0.00","46.55","1.48K","2.79K","112.06","728.57","14.15","69.09","96.41","36.72","54.77","-2.41",""
"","Viet Tri Paper","GVT","Hanoi","Basic Materials","Paper & Paper Products","79500","3.52%","922.61B","810.00","-","1.62K","-","5.12K","-","0.18","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","3.52","1.66","15.05","50.00","165.00","1.22K","161.51","4.6%","-","-","98.15","-","-","-","-","-","61.97","-","-","6.96","23.73","-","-","-","-","-","81000","20886","-1.85","280.64","-1.01%","-","12.33","-","5.94","-","6.01","-","4.80","-","-","-","-","-","40.36","-","25.42","2.71K","1.81K","73.65","2.87K","13.57","56.73","95.94","81.16","60.94","-2.11",""
"","Hud101 Construction","H11","Hanoi","Capital Goods","Construction Services","5300","0%","5.62B","4.60K","-","-253.16","-","2.12K","-","-","-","-","-","-","Strong Sell","Strong Sell","Strong Sell","0.00","0.00","-11.67","-11.67","-61.59","-10.17","-61.59","-","-","-","-","-","0.45","0.45","-","-","16.02","-","-","18.29","-","-","-","-","-","-","19000","4200","-72.11","26.19","-11.67%","-","11.69","-","0.53","-","0.89","-","0.42","0.54","1.07","-","437.56","-","-","-","40.10","464.29","97.60","-77.21","-257.14","-11.67","41.24","37.46","4.44","34.18","-84.21",""
"","Hanoi School Books","HAB","Hanoi","Communication Services","Media","76000","0%","-","0.00","-","12.76K","-","100.00","-","-","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","0.00","0.00","14.80","173.38","173.38","280.00","173.38","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","76000","0","0.00","-","14.8%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","100.00","4.09K","54.11K","144.49","35.54K","278.11","98.21","78.79","100.00","99.12","0.00",""
"","Hai Phong Securities JSC","HAC","Hanoi","Financial","Consumer Financial Services","9700","1.04%","256.79B","32.73K","9.81","223.02","61.08B","30.89K","896.68","0.18","760.00","-","-","-","Strong Buy","Strong Buy","Strong Buy","1.04","8.99","14.12","61.67","102.08","234.48","94.00","9.09%","9.81","4.20","-","115.58","0.78","0.78","158.02","213.97","-","10.47","3.45","-","-","0.18","-","-","-","13.22","12400","4500","-21.77","115.56","-12.75%","78.78","-","51.54","-","51.76","-","48.63","-","-","7.69","0.00","3.72","-","-","84.76","20.03","392.86","124.47","98.06","257.14","7.78","56.89","56.94","72.11","61.01","-25.00",""
"","HAD","HAD","Hanoi","Consumer/Non-Cyclical","Beverages (Alcoholic)","17700","-1.12%","71.60B","1.40K","25.14","-70.70","143.17B","5.16K","712.06","0.77","950.00","-","Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-1.12","-1.67","-4.32","-22.37","41.60","-60.23","43.20","5.59%","25.14","0.50","23.60","2.99","0.97","0.99","-91.65","-37.50","-25.12","-51.06","-9.03","-5.29","-10.52","1.57","4.22","-","-","69.10","23500","11000","-24.68","60.91","2.86%","26.14","24.62","5.87","9.13","5.86","9.14","4.79","7.18","2.45","3.93","0.00","0.00","28.15","-20.63","133.42","61.25","635.71","-1.15K","-153.27","-214.29","-9.23","45.72","89.79","0.00","55.14","-18.95",""
"","Hanoi Foodstuff","HAF","Hanoi","Consumer/Non-Cyclical","Food Processing","27900","11.16%","404.55B","3.90K","-","931.87","129.46B","6.12K","-601.53","-","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","11.16","0.00","-17.94","75.47","45.31","5.68","45.31","-","819.92","3.12","59.82","32.14","3.39","3.39","-227.50","-542.16","-","3.38","-20.80","-","-","0.56","4.26","-","-","31.10","38000","11700","-26.58","138.46","16.25%","22.73","-","-9.07","-","-7.13","-","-7.21","-","1.23","1.90","2.42","32.22","-","-","0.00","39.99","3.38K","7.07K","130.93","4.36K","9.41","55.82","80.46","95.13","62.41","-9.14",""
"","Hoang Anh Gia Lai JSC","HAG","Ho Chi Minh","Consumer/Non-Cyclical","Crops","5200","-1.13%","4.82T","3.97M","-","-21.30","2.61T","7.42M","-1.37K","1.11","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-1.13","-11.86","-4.76","-0.95","4.00","0.19","3.50","-","4.78","1.59","-","-","0.99","1.28","-61.30","-1.19K","-33.37","68.76","53.06","-12.67","-21.72","0.09","1.31","958.84","-719.39","7.11","6450","3580","-19.38","45.25","15.01%","6.48","23.78","-65.49","-7.99","-74.02","-26.40","-75.03","-27.47","0.43","0.58","183.74","356.46","-","-","0.00","51.36","183.57","-845.01","-225.62","-612.14","-13.33","30.38","41.47","0.00","26.21","-91.94",""
"","Hai An Transport and Stevedoring","HAH","Ho Chi Minh","Transportation","Misc. Transportation","34150","1.49%","1.62T","1.80M","9.50","1.46K","1.27T","1.50M","2.74K","0.86","-","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","1.49","11.97","23.73","90.78","234.80","172.11","222.12","3.85%","9.50","1.03","-","-","1.15","1.16","130.63","11.53","-9.23","21.32","7.46","17.82","16.85","0.61","19.26","2.93","360.19","9.07","36750","9580","-7.07","256.47","14.66%","20.09","22.69","14.24","17.49","14.28","18.08","12.30","15.68","2.03","2.17","32.60","43.01","9.90","-8.02","0.00","27.79","1.48K","2.71K","118.76","1.90K","10.16","67.80","86.61","49.78","59.55","-9.72",""
"","HAI Agrochem JSC","HAI","Ho Chi Minh","Basic Materials","Chemical Manufacturing","3600","-2.96%","657.66B","2.99M","185.58","-226.80","541.41B","5.06M","28.02","0.28","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-2.96","-17.43","-19.64","23.29","18.03","6.51","17.78","-","185.58","1.79","4.74","4.71","0.47","0.48","193.32","-66.32","-","-29.17","-67.72","-","-","0.17","1.42","-","-","0.59","6160","2200","-41.56","63.64","-3.11%","2.21","7.64","0.32","0.54","1.54","1.03","1.12","0.45","2.89","3.36","1.22","13.24","-","-","0.00","52.04","156.43","-1.04K","-239.08","-652.86","-24.21","21.74","44.40","0.00","23.50","-92.37",""
"","Hau Giang Materials","HAM","Hanoi","","","24000","-4%","-","9.40K","-","1.78K","-","1.68K","-","-","855.00","-","-","-","Buy","Strong Buy","Strong Buy","-4.00","0.00","-16.96","16.50","11.63","34.83","11.63","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","30000","12700","-20.00","88.98","-4.76%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","100.00","2.36K","-1.10K","20.49","735.71","61.07","52.29","85.08","53.26","52.29","-30.00",""
"","Hanoi Construction","HAN","Hanoi","Capital Goods","Construction Services","12100","0%","1.71T","9.00K","69.10","-130.42","1.90T","26.27K","169.32","-","380.00","-","-","-","Strong Sell","Strong Sell","Neutral","0.00","-1.63","6.14","1.68","0.83","2.54","0.83","3.42%","69.10","0.87","4.56","86.01","1.09","1.09","11.77K","-74.02","-26.03","-23.20","-22.63","-12.33","-63.04","0.31","0.98","-","-","1.34","29900","6200","-59.53","95.16","1.65%","3.20","8.71","1.18","4.44","2.04","4.69","1.80","3.34","0.74","1.23","18.88","56.75","-","-12.64","224.42","28.50","614.29","-411.75","-94.51","-378.57","-7.63","43.85","52.01","0.00","33.21","-55.31",""
"","Hapaco Group JSC","HAP","Hanoi","Basic Materials","Paper & Paper Products","13600","0%","754.41B","0.00","15.58","-81.30","330.84B","1.57M","783.26","1.04","570.00","-","Strong Buy","Sell","Strong Sell","Neutral","Strong Buy","0.00","4.62","1.87","97.96","361.02","296.50","354.85","2.46%","15.58","2.05","13.60","46.37","0.95","0.94","138.19","211.64","-0.24","-4.01","-8.95","-2.26","24.50","0.40","3.25","517.75","58.27","4.62","19200","2850","-29.17","377.19","4%","12.60","16.21","15.66","6.72","11.75","6.87","11.25","5.77","4.16","5.12","0.00","4.63","8.82","14.47","76.60","19.10","600.00","-800.14","-97.26","-564.29","-9.42","39.95","62.54","1.41","54.71","-44.44",""
"","An Duong Thao Dien Real estate Trad","HAR","Ho Chi Minh","Services","Real Estate Operations","4650","-5%","444.93B","760.20K","281.41","-97.30","171.22B","952.78K","20.22","1.18","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-5.00","-11.43","-15.76","-19.41","46.69","-10.58","55.28","-","281.41","3.42","8.57","8.57","0.53","0.62","-77.55","-69.34","-34.50","18.80","-2.34","22.87","-30.13","0.13","46.90","-","-","2.91","7360","2530","-36.82","83.79","5%","13.95","20.15","1.84","11.69","1.80","13.39","1.24","10.29","6.85","1.59","16.36","20.45","-","-","0.00","44.55","232.86","-626.84","-201.55","-584.29","-13.41","31.12","37.72","0.00","29.33","-100.00",""
"","Hacisco JSC","HAS","Ho Chi Minh","Technology","Computer Hardware","12450","-0.4%","97.11B","5.00K","37.22","-486.90","171.47B","3.73K","428.52","0.57","285.00","-","Strong Sell","Strong Sell","Strong Sell","Neutral","Strong Buy","-0.40","-0.40","-6.39","53.70","68.24","88.64","71.23","3.76%","37.22","0.73","15.42","9.14","0.88","0.88","269.02","-28.67","-14.76","123.81","5.99","-13.66","91.43","0.81","5.32","-","-","2.69","17700","6550","-29.66","90.08","-7.41%","7.48","7.10","2.26","3.48","2.29","4.79","1.95","3.91","1.65","2.24","0.00","43.22","6.56","-33.06","139.97","40.56","403.57","-769.76","-155.56","-282.14","-3.86","40.24","77.03","23.84","49.77","-27.93",""
"","HABECO TRADING","HAT","Hanoi","Consumer/Non-Cyclical","Beverages (Alcoholic)","20500","-0.49%","64.33B","200.00","16.75","-123.10","777.76B","2.75K","1.23K","0.30","1.90K","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Sell","-0.49","-1.91","-2.84","-22.64","4.06","-43.06","4.57","9.71%","16.75","0.08","4.63","4.31","1.01","1.02","9.43","-61.44","-12.39","30.79","-1.71","7.36","-2.82","5.84","1.44K","-","-","2.70K","27500","18300","-25.45","12.02","3.98%","5.92","8.10","1.18","3.49","1.46","3.57","1.14","2.83","1.00","1.00","0.00","0.00","5.39","0.00","154.52","36.58","635.71","-277.71","-20.72","0.00","-2.84","47.86","88.71","38.77","39.93","-13.22",""
"","Hapro Vodka","HAV","Hanoi","","","3400","9.68%","-","100.00","-","19.09","-","1.67K","-","-","-","-","-","-","Buy","Neutral","Buy","9.68","13.33","17.24","30.77","9.68","6.25","9.68","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4900","2600","-30.61","30.77","-9.09%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","60.46","264.29","74.72","7.50","21.43","3.03","50.53","31.19","40.27","45.30","-58.33",""
"","Hang Xanh Motors Service JSC","HAX","Ho Chi Minh","Services","Retail (Specialty)","23800","-2.05%","874.52B","492.60K","5.26","81.50","6.09T","798.17K","4.83K","1.06","-","-","Buy","Neutral","Sell","Strong Buy","Strong Buy","-2.05","1.71","4.39","64.57","125.02","48.75","128.20","5.91%","5.26","0.15","-","17.22","1.58","1.72","1.55K","248.23","25.86","56.09","22.01","25.06","46.14","4.33","8.40","9.83","287.18","55.97","28400","8769.2","-16.20","171.40","-12.36%","6.31","4.47","2.99","0.46","3.66","2.50","2.92","1.97","0.70","1.45","0.00","78.94","5.77","-","0.00","30.35","1.06K","-1.06K","-85.01","-17.86","-10.19","48.47","87.90","17.21","48.41","-18.34",""
"","Hoa Binh Construction & Real Estate","HBC","Ho Chi Minh","Capital Goods","Construction Services","14000","-1.4%","3.23T","4.47M","46.78","-229.00","11.05T","5.39M","339.92","1.37","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-1.40","-9.39","-7.89","-12.77","32.08","-31.87","33.02","1.73%","50.89","0.36","-","6.98","1.11","1.14","-90.79","-82.00","0.00","-35.93","-39.68","17.19","-23.09","0.70","4.76","2.14","15.92","2.03","19950","8200","-29.82","70.73","11.15%","6.56","8.79","0.26","3.93","1.02","4.30","0.75","3.39","1.03","1.27","4.04","142.21","1.78","-13.92","0.00","47.86","482.14","-1.97K","-212.58","-1.41K","-14.94","32.34","72.65","0.00","20.01","-41.48",""
"","Binh Duong PP Pack","HBD","Hanoi","Basic Materials","Containers & Packaging","14100","-11.88%","26.85B","1.80K","10.55","115.62","-","1.02K","1.40K","-0.39","1.74K","-","-","-","Strong Sell","Neutral","Sell","-11.88","-11.88","-11.88","-2.76","-11.88","28.18","-11.88","10.14%","10.55","1.77","-","2.40","1.11","1.35","-","-","-3.66","-","-","-8.84","-","0.54","4.43","-","-","2.20","18200","9500","-22.53","48.42","10.34%","14.20","67.56","18.47","100.54","18.37","102.14","13.76","82.87","1.83","1.90","0.00","0.00","-","3.07","0.00","70.60","1.51K","-2.13K","-104.62","-1.82K","-2.76","46.03","66.23","0.00","37.85","-49.99",""
"","HTBEECO","HBE","Hanoi","Services","Printing & Publishing","7300","0%","16.29B","400.00","8.81","-92.90","50.78B","3.69K","828.45","-","505.40","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Strong Sell","0.00","-2.67","2.82","-8.75","-8.75","-18.89","-8.75","8.86%","8.81","0.32","33.81","5.78","0.61","0.62","112.23","78.60","-7.80","54.81","5.18","0.98","108.90","1.72","14.00","-","-","377.77","9600","6500","-23.96","12.31","-3.85%","10.90","12.33","3.75","3.70","4.04","3.90","3.64","3.44","3.29","4.10","0.00","2.87","-","-8.74","61.01","25.45","400.00","-224.53","-57.45","-185.71","-6.41","46.96","35.58","16.67","32.82","-86.96",""
"","Habeco Hai Phong","HBH","Hanoi","","","5700","11.76%","-","700.00","-","-317.70","-","1.43K","-","-","-","-","-","-","Neutral","Neutral","Neutral","11.76","0.00","11.76","23.91","23.91","78.12","23.91","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9400","3100","-39.36","83.87","-3.39%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","74.79","500.00","-90.03","43.00","42.86","3.64","46.68","61.11","95.31","54.20","-25.00",""
